image_path,n,n0,n1,B0min,B0mean,B1min,B1mean,D1mean,P1mean,P1max,dim0_n30,dim0_n60,dim0_n90,dim0_n120,dim0_n150,dim0_n180,dim0_n210,dim0_n240,dim0_nlarger,dim0_P10,dim1_n30,dim1_n60,dim1_n90,dim1_n120,dim1_n150,dim1_n180,dim1_n210,dim1_n240,dim1_nlarger,dim1_P10,C0_dim0_1,C0_dim0_2,C0_dim0_3,C0_dim0_4,C0_dim0_5,C0_dim0_6,C0_dim0_7,C0_dim0_8,C0_dim0_9,C0_dim0_10,C0_dim0_11,C0_dim0_12,C0_dim0_13,C0_dim0_14,C0_dim0_15,C0_dim0_16,C0_dim0_17,C0_dim0_18,C0_dim0_19,C0_dim0_20,C0_dim0_21,C0_dim0_22,C0_dim0_23,C0_dim0_24,C0_dim0_25,C0_dim1_1,C0_dim1_2,C0_dim1_3,C0_dim1_4,C0_dim1_5,C0_dim1_6,C0_dim1_7,C0_dim1_8,C0_dim1_9,C0_dim1_10,C0_dim1_11,C0_dim1_12,C0_dim1_13,C0_dim1_14,C0_dim1_15,C0_dim1_16,C0_dim1_17,C0_dim1_18,C0_dim1_19,C0_dim1_20,C0_dim1_21,C0_dim1_22,C0_dim1_23,C0_dim1_24,C0_dim1_25,label
benign/us88.bmp,848,388,460,0,34.7757732,6,57.60652174,65.84565217,8.239130435,89,176,138,70,4,0,0,0,0,0,99,122,104,158,76,0,0,0,0,0,131,3.7255,1.0536,0.0,0.0,0.0,0.5097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3664,4.5822,0.193,0.0,0.0,0.1592,0.0894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
benign/us89.bmp,830,389,441,0,33.57583548,6,58.56462585,66.65306122,8.088435374,92,188,133,65,3,0,0,0,0,0,93,109,106,143,82,1,0,0,0,0,131,3.158,1.27,0.0,0.0,0.0,0.5131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4101,3.7088,0.3125,0.0,0.0,0.1592,0.0865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
benign/us90.bmp,834,374,460,0,34.36363636,4,57.19130435,64.87826087,7.686956522,79,169,142,59,4,0,0,0,0,0,88,113,126,146,72,3,0,0,0,0,121,3.039,1.2896,0.0,0.0,0.0,0.2936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1248,4.3842,0.3694,0.0,0.0,0.1592,0.1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
benign/us91.bmp,776,326,450,0,48.13803681,24,81.36,91.16666667,9.806666667,106,69,169,65,23,0,0,0,0,0,111,7,100,181,122,39,1,0,0,0,147,6.0598,1.9013,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2932,2.6093,2.2471,0.03,0.0,0.0,0.6366,0.1652,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
benign/us92.bmp,751,310,441,0,51.5516129,23,82.80272109,92.07709751,9.274376417,102,55,158,68,28,1,0,0,0,0,98,7,94,177,115,47,1,0,0,0,142,4.0266,1.7503,0.0641,0.0,0.0,0.3081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2231,3.1811,1.8467,0.0203,0.0,0.0,0.5569,0.1014,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
benign/us93.bmp,715,303,412,0,50.97029703,22,83.62378641,93.58495146,9.961165049,95,50,162,63,27,1,0,0,0,0,100,11,73,168,114,44,2,0,0,0,139,3.6265,2.1168,0.0374,0.0,0.0,0.2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899,3.673,1.8116,0.0,0.0,0.0,0.7824,0.0938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
benign/us94.bmp,775,329,446,0,50.30395137,21,84.89910314,95.2735426,10.37443946,101,69,157,71,32,0,0,0,0,0,113,17,71,168,142,46,2,0,0,0,160,4.4415,1.6382,0.023,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2277,3.5525,2.6526,0.0425,0.0,0.0,0.4806,0.1812,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
benign/us95.bmp,711,309,402,0,51.88349515,17,84.86318408,95.36318408,10.5,99,52,163,56,37,1,0,0,0,0,99,11,74,156,113,43,5,0,0,0,146,3.4895,1.6262,0.0,0.0,0.0,0.2694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1383,3.5139,2.2532,0.0241,0.0,0.0,0.6141,0.1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
benign/us96.bmp,584,282,302,0,41.05319149,6,65.58609272,75.29470199,9.708609272,75,100,131,42,9,0,0,0,0,0,70,36,94,118,41,11,2,0,0,0,90,2.8299,0.8192,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574,3.4537,0.6438,0.0,0.0,0.0,0.5475,0.1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
benign/us97.bmp,600,275,325,0,38.65818182,4,66.55384615,76.31076923,9.756923077,77,110,123,37,4,1,0,0,0,0,87,36,97,136,45,9,2,0,0,0,96,5.213,0.9233,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5987,3.1034,0.5521,0.0475,0.0,0.0,0.7236,0.2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
benign/us98.bmp,616,287,329,0,38.08362369,2,65.43465046,75.17325228,9.738601824,83,108,135,41,3,0,0,0,0,0,91,40,115,117,49,8,0,0,0,0,107,4.6799,1.2403,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5706,3.6836,0.7532,0.0,0.0,0.0,0.7172,0.1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
benign/us99.bmp,601,272,329,0,39.80514706,2,65.86018237,75.18541033,9.325227964,86,101,123,41,7,0,0,0,0,0,76,43,105,114,51,15,1,0,0,0,103,3.6859,1.1382,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479,2.1593,0.8097,0.0,0.0,0.0,0.8624,0.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
benign/us100.bmp,635,286,349,0,40.31118881,4,66.96848138,75.79942693,8.830945559,77,105,130,39,12,0,0,0,0,0,82,43,110,117,61,16,2,0,0,0,101,3.6811,0.9981,0.0,0.0,0.0,0.1592,0.1389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799,2.2836,0.8728,0.0207,0.0,0.0,0.955,0.1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
malignant/us101.bmp,983,415,568,0,59.92771084,1,83.16901408,92.49823944,9.329225352,89,74,126,163,38,14,0,0,0,0,126,9,110,215,192,41,1,0,0,0,183,1.8361,5.5425,0.1778,0.0,0.0,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1696,5.1273,2.1712,0.0,0.0,0.0,0.9174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us102.bmp,954,400,554,0,58.9275,1,83.4133574,93.1967509,9.783393502,88,69,129,154,40,8,0,0,0,0,134,12,101,206,188,44,3,0,0,0,194,2.4621,5.0462,0.1816,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,5.6788,2.1339,0.0272,0.0,0.0,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us103.bmp,959,400,559,0,58.85,0,83.71019678,93.21645796,9.506261181,81,68,135,152,38,7,0,0,0,0,134,17,91,222,181,48,0,0,0,0,189,2.2118,5.3381,0.1526,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2515,6.092,2.3582,0.0,0.0,0.0,0.6662,0.2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us104.bmp,975,401,574,0,58.44139651,0,84.02961672,93.62195122,9.592334495,75,71,127,163,35,5,0,0,0,0,134,21,97,217,173,63,3,0,0,0,194,2.0923,4.6518,0.3091,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1851,6.4597,2.8465,0.0467,0.0,0.1103,1.2212,0.2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us105.bmp,969,396,573,0,59.87878788,0,84.2582897,93.82024433,9.561954625,83,70,123,153,45,5,0,0,0,0,138,20,93,220,174,62,4,0,0,0,202,2.2696,5.8572,0.2647,0.0,0.0,0.2758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1387,5.9151,2.8677,0.0384,0.0,0.0,0.5177,0.2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us106.bmp,947,418,529,8,54.5,28,83.79962193,95.00378072,11.20415879,96,63,194,133,27,1,0,0,0,0,154,1,124,205,145,51,3,0,0,0,200,6.3005,3.3802,0.22,0.0,0.0,0.1469,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2303,5.9411,2.7333,0.0,0.0,0.0,1.0854,0.0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us107.bmp,956,431,525,5,51.35730858,27,83.29142857,95.2952381,12.00380952,92,89,194,121,25,2,0,0,0,0,148,2,119,214,139,48,3,0,0,0,222,6.8404,3.487,0.3405,0.0,0.0,0.1592,0.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052,7.105,3.0214,0.0,0.0,0.0,1.4008,0.0934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us108.bmp,935,403,532,6,52.21588089,31,83.93045113,95.53947368,11.60902256,96,80,181,112,28,2,0,0,0,0,155,0,110,214,162,42,4,0,0,0,208,7.3151,3.1263,0.147,0.0,0.0,0.1592,0.1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3205,6.4748,2.3913,0.0265,0.0,0.0,1.2735,0.2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us109.bmp,903,404,499,6,51.87376238,31,84.88777555,96.67334669,11.78557114,103,73,190,112,26,3,0,0,0,0,156,0,92,203,157,40,7,0,0,0,195,6.2939,2.9743,0.1137,0.0,0.0,0.116,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3865,5.4688,2.0169,0.0386,0.0,0.0,1.0484,0.4436,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us110.bmp,914,402,512,7,50.79104478,28,84.27929688,96.58203125,12.30273438,101,86,185,109,21,1,0,0,0,0,155,2,95,212,158,38,7,0,0,0,215,7.417,2.633,0.2333,0.0,0.0,0.1298,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3364,7.5306,1.9096,0.0375,0.0,0.0,1.0142,0.2773,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us111.bmp,1169,506,663,12,59.28458498,31,83.49321267,92.33785822,8.844645551,77,58,241,154,37,14,2,0,0,0,143,0,140,294,155,53,21,0,0,0,206,5.6033,5.5124,0.1981,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4721,9.2518,1.7264,0.206,0.0,0.0,0.8805,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us112.bmp,1203,496,707,13,59.98185484,31,81.79490806,90.48231966,8.687411598,81,45,237,152,46,14,2,0,0,0,149,0,170,311,157,47,20,2,0,0,217,8.1803,4.524,0.3031,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977,8.9269,1.6112,0.3928,0.0,0.0,0.8567,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us113.bmp,1198,499,699,12,59.64529058,31,82.18168813,91.13876967,8.957081545,72,49,225,171,46,6,2,0,0,0,130,0,157,315,158,48,21,0,0,0,225,5.0522,4.8894,0.4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5818,10.3212,2.1979,0.3229,0.0,0.0,1.0477,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us114.bmp,1224,512,712,11,61.25,33,83.85814607,92.39185393,8.533707865,67,49,223,187,39,11,3,0,0,0,133,0,154,303,181,50,23,1,0,0,214,5.4385,3.9224,0.3952,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4817,10.8292,2.7126,0.3662,0.0,0.0,0.97,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us115.bmp,1179,488,691,10,61.20696721,35,85.34298119,93.94934877,8.606367583,71,45,220,170,37,14,2,0,0,0,152,0,134,286,187,66,16,2,0,0,216,5.7604,5.8709,0.6167,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4881,11.1632,2.1627,0.2959,0.0,0.0,0.6209,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us116.bmp,835,377,458,10,55.79840849,21,84.30567686,93.13755459,8.831877729,80,87,154,77,49,10,0,0,0,0,110,8,133,137,85,79,16,0,0,0,139,4.1794,1.7302,1.0894,0.0,0.0,0.3041,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4565,3.8176,2.2239,0.1115,0.0,0.0,0.2607,0.2607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us117.bmp,865,388,477,8,56.95360825,22,83.10691824,91.639413,8.532494759,77,91,142,86,61,8,0,0,0,0,124,11,142,149,81,83,11,0,0,0,141,3.7278,2.0735,0.9383,0.0,0.0,0.4384,0.1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5446,4.0529,2.1277,0.0661,0.0,0.0,0.2625,0.2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us118.bmp,894,408,486,5,55.44852941,22,84.42386831,93.41975309,8.995884774,82,88,167,89,53,11,0,0,0,0,131,9,142,144,92,87,12,0,0,0,152,4.9716,2.3376,0.5299,0.0,0.0,0.1513,0.2949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3262,4.3647,1.9577,0.113,0.0,0.0,0.6039,0.2484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us119.bmp,820,366,454,4,56.71584699,19,85.84801762,95.24889868,9.400881057,68,78,147,82,52,7,0,0,0,0,111,7,116,148,85,89,9,0,0,0,143,3.038,2.4109,0.4768,0.0,0.0,0.2773,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,4.9367,2.4637,0.2351,0.0,0.0,0.4213,0.3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us120.bmp,861,381,480,5,55.87139108,17,83.79375,93.10416667,9.310416667,68,82,155,86,53,5,0,0,0,0,102,11,126,160,88,80,15,0,0,0,164,2.6851,1.7603,0.2988,0.0,0.0,0.5336,0.1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1568,4.5867,2.8392,0.2882,0.0,0.0,0.4096,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us121.bmp,1202,512,690,1,63.01171875,35,91.8115942,101.5869565,9.775362319,95,55,177,210,64,6,0,0,0,0,148,0,70,274,252,87,7,0,0,0,243,3.5681,5.2999,0.3131,0.0,0.0,0.3061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313,7.0344,4.1931,0.042,0.0,0.0,1.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us122.bmp,1198,502,696,1,62.38247012,32,91.82758621,101.5244253,9.69683908,95,59,178,189,66,10,0,0,0,0,152,0,83,274,229,97,13,0,0,0,241,3.7341,4.7277,0.4342,0.0,0.0,0.3061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1767,7.1763,4.1213,0.1156,0.0,0.0,0.6952,0.3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us123.bmp,1206,511,695,2,62.85714286,34,91.31942446,101.1035971,9.784172662,96,63,167,207,66,8,0,0,0,0,152,0,89,273,219,98,16,0,0,0,238,3.6165,5.0623,0.599,0.0,0.0,0.4188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3057,7.0985,3.4915,0.2076,0.0,0.0,0.7599,0.2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us124.bmp,1151,481,670,2,60.72141372,30,91.35970149,101.4044776,10.04477612,101,66,169,180,61,5,0,0,0,0,144,1,82,263,222,86,16,0,0,0,248,3.0025,5.0704,0.4731,0.0,0.0,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3531,7.4139,3.5253,0.0965,0.0,0.0,0.517,0.281,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us125.bmp,1167,478,689,2,61.79916318,28,91.15239478,100.9854862,9.833091437,103,65,164,177,65,7,0,0,0,0,134,4,88,260,238,88,11,0,0,0,246,2.5113,4.2257,0.6283,0.0,0.0,0.4166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3127,6.3684,3.9886,0.1294,0.0,0.0,0.3538,0.1792,0.0,0.0,0.0,0.3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us126.bmp,745,323,422,0,59.07120743,11,90.13270142,99.81042654,9.677725118,92,69,88,116,48,1,1,0,0,0,104,24,68,107,129,82,12,0,0,0,141,1.5492,2.6298,0.3368,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6259,2.2484,2.575,0.019,0.0,0.1107,0.5987,0.1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us127.bmp,741,315,426,0,57.22222222,11,87.68075117,97.12676056,9.44600939,96,70,92,105,44,3,1,0,0,0,108,29,79,107,127,78,6,0,0,0,138,1.6675,2.6626,0.3636,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268,2.3843,2.5373,0.0166,0.0,0.1111,0.4975,0.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us128.bmp,754,313,441,0,58.96166134,11,89.10430839,98.52154195,9.41723356,89,59,93,116,41,4,0,0,0,0,99,22,83,102,144,86,4,0,0,0,137,1.8281,2.2777,0.1675,0.0,0.0,0.2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8041,2.4996,2.6175,0.0,0.0,0.1305,0.6672,0.0966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us129.bmp,768,321,447,0,58.08722741,8,87.5950783,97.25950783,9.66442953,84,67,96,117,37,4,0,0,0,0,95,27,90,98,151,75,6,0,0,0,154,1.9467,1.9002,0.094,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6412,3.1056,2.9705,0.0,0.0,0.1383,0.5473,0.2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us130.bmp,787,325,462,0,57.45538462,8,86.94588745,96.21861472,9.272727273,82,71,98,116,36,4,0,0,0,0,110,21,94,108,175,57,7,0,0,0,143,1.5552,3.0105,0.1287,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485,3.0581,3.2217,0.0,0.0,0.1378,0.5532,0.1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us131.bmp,1183,492,691,0,57.13414634,29,87.00289436,97.20984081,10.20694645,118,100,155,184,50,3,0,0,0,0,162,3,195,151,232,101,8,1,0,0,242,3.3277,5.4541,0.0825,0.0,0.0,0.413,0.1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4128,3.6354,3.8237,0.1147,0.0,0.0,0.2266,0.7997,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
