image_path,C0_dim0_1,C0_dim0_2,C0_dim0_3,C0_dim0_4,C0_dim0_5,C0_dim0_6,C0_dim0_7,C0_dim0_8,C0_dim0_9,C0_dim0_10,C0_dim0_11,C0_dim0_12,C0_dim0_13,C0_dim0_14,C0_dim0_15,C0_dim0_16,C0_dim0_17,C0_dim0_18,C0_dim0_19,C0_dim0_20,C0_dim0_21,C0_dim0_22,C0_dim0_23,C0_dim0_24,C0_dim0_25,C0_dim1_1,C0_dim1_2,C0_dim1_3,C0_dim1_4,C0_dim1_5,C0_dim1_6,C0_dim1_7,C0_dim1_8,C0_dim1_9,C0_dim1_10,C0_dim1_11,C0_dim1_12,C0_dim1_13,C0_dim1_14,C0_dim1_15,C0_dim1_16,C0_dim1_17,C0_dim1_18,C0_dim1_19,C0_dim1_20,C0_dim1_21,C0_dim1_22,C0_dim1_23,C0_dim1_24,C0_dim1_25,label
malignant/us121.bmp,3.5681,5.2999,0.3131,0.0,0.0,0.3061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313,7.0344,4.1931,0.042,0.0,0.0,1.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us122.bmp,3.7341,4.7277,0.4342,0.0,0.0,0.3061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1767,7.1763,4.1213,0.1156,0.0,0.0,0.6952,0.3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us123.bmp,3.6165,5.0623,0.599,0.0,0.0,0.4188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3057,7.0985,3.4915,0.2076,0.0,0.0,0.7599,0.2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us124.bmp,3.0025,5.0704,0.4731,0.0,0.0,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3531,7.4139,3.5253,0.0965,0.0,0.0,0.517,0.281,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us125.bmp,2.5113,4.2257,0.6283,0.0,0.0,0.4166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3127,6.3684,3.9886,0.1294,0.0,0.0,0.3538,0.1792,0.0,0.0,0.0,0.3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us126.bmp,1.5492,2.6298,0.3368,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6259,2.2484,2.575,0.019,0.0,0.1107,0.5987,0.1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us127.bmp,1.6675,2.6626,0.3636,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268,2.3843,2.5373,0.0166,0.0,0.1111,0.4975,0.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us128.bmp,1.8281,2.2777,0.1675,0.0,0.0,0.2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8041,2.4996,2.6175,0.0,0.0,0.1305,0.6672,0.0966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us129.bmp,1.9467,1.9002,0.094,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6412,3.1056,2.9705,0.0,0.0,0.1383,0.5473,0.2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us130.bmp,1.5552,3.0105,0.1287,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485,3.0581,3.2217,0.0,0.0,0.1378,0.5532,0.1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us131.bmp,3.3277,5.4541,0.0825,0.0,0.0,0.413,0.1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4128,3.6354,3.8237,0.1147,0.0,0.0,0.2266,0.7997,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us132.bmp,3.6844,8.6643,0.041,0.0,0.0,0.6236,0.1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2689,3.7646,4.6193,0.1099,0.0,0.0,0.0775,1.2546,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us133.bmp,3.192,8.1158,0.1622,0.0,0.0,0.7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6224,3.7279,3.7648,0.0944,0.0,0.0,0.0877,0.874,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us134.bmp,5.4935,7.6592,0.0534,0.0,0.0,0.7596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7445,3.96,4.2697,0.124,0.0,0.0,0.1709,0.5274,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us135.bmp,4.0084,8.0933,0.3887,0.0,0.0,0.6862,0.1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816,4.3021,5.5247,0.1119,0.0,0.0,0.2616,0.5493,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us136.bmp,11.5903,1.9571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0129,4.6237,0.7115,0.0,0.0,0.0,0.7081,0.0974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us137.bmp,10.8295,2.306,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939,6.1872,0.512,0.0,0.0,0.0,0.9192,0.1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us138.bmp,9.6075,1.4717,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4452,5.4096,0.4215,0.0,0.0,0.1027,0.6746,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us139.bmp,10.3964,1.5777,0.0,0.0,0.0,0.3129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.436,6.911,0.4838,0.0,0.0,0.1208,1.0198,0.1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us140.bmp,11.0837,2.0986,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4348,5.3967,0.6244,0.0,0.0,0.0,0.6724,0.1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us141.bmp,3.2734,1.1286,0.0655,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9377,4.396,1.2886,0.0,0.0,0.1592,0.5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us142.bmp,3.5564,1.2334,0.0304,0.0,0.0,0.2856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0346,4.2983,1.429,0.0,0.0,0.1592,0.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us143.bmp,3.2137,1.6562,0.0253,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0459,3.7081,1.1509,0.0,0.0,0.2539,0.6485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us144.bmp,2.9488,1.3402,0.0734,0.0,0.0,0.2841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862,3.4556,0.8742,0.0,0.0,0.1592,0.4813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us145.bmp,3.3298,1.8762,0.0257,0.0,0.0,0.2978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7269,3.527,0.9232,0.0,0.0,0.1592,0.3878,0.0847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us146.bmp,3.6319,2.621,0.245,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2179,2.9578,2.8999,0.0803,0.0,0.0915,0.4425,0.0915,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us147.bmp,4.0979,3.3333,0.476,0.0,0.0,0.2918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,2.6476,2.8771,0.1385,0.0,0.0,0.3434,0.1703,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us148.bmp,3.4423,2.0796,0.6048,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061,2.3615,3.3549,0.1292,0.0,0.0,0.2606,0.2549,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us149.bmp,3.7025,2.6021,0.6189,0.0,0.0,0.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233,2.7796,3.2092,0.1477,0.0,0.0,0.1737,0.1578,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us150.bmp,3.5708,2.6847,0.5891,0.0,0.0,0.3079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2387,3.0435,3.0044,0.1769,0.0,0.0,0.3785,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us151.bmp,2.8315,3.652,0.0537,0.0,0.0,0.2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,5.9659,2.1971,0.0,0.0,0.0,0.7555,0.2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us152.bmp,2.5183,4.7618,0.03,0.0,0.0,0.2976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8594,6.1251,2.0879,0.0,0.0,0.0,0.5593,0.4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us153.bmp,2.0458,4.1283,0.083,0.0,0.0,0.2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.072,6.0347,2.0398,0.0,0.0,0.0,0.4108,0.2764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us154.bmp,2.595,4.1202,0.0936,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4119,7.2614,2.5421,0.0,0.0,0.0,0.4401,0.4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us155.bmp,2.9319,5.5608,0.1876,0.0,0.0,0.2865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0372,5.1506,2.7686,0.0258,0.0,0.0,0.9654,0.2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us156.bmp,5.6463,8.441,1.8162,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,6.7641,7.8635,0.3095,0.0,0.0,0.5729,0.3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us157.bmp,6.487,6.7121,1.3603,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052,9.714,7.8806,0.2393,0.0,0.0,0.6785,0.3979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us158.bmp,5.5918,6.5314,1.1503,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1808,6.3171,7.9168,0.4033,0.0,0.0,0.4479,0.3714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us159.bmp,6.3718,7.5908,2.1183,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,8.4181,8.9498,0.4294,0.0,0.0,0.4613,0.6467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us160.bmp,4.3297,6.2815,1.7067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329,7.1432,7.5038,0.4284,0.0,0.0,0.6398,0.3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us161.bmp,8.5722,6.5492,0.8219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5495,7.7173,4.3945,0.0244,0.0,0.0,1.3722,0.1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us162.bmp,4.2772,6.2756,0.3799,0.0,0.0,0.3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6242,7.8619,4.0525,0.0516,0.0,0.0,0.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us163.bmp,5.04,6.8217,0.5565,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7607,8.4578,3.6116,0.0204,0.0,0.0,0.6448,0.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us164.bmp,7.1784,9.0872,0.6154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647,10.5852,4.5926,0.0261,0.0,0.0,0.5618,0.4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us165.bmp,6.215,9.1311,0.3286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0025,9.9283,5.0506,0.0261,0.0,0.0,0.4609,0.4157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us166.bmp,8.5629,3.4222,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944,6.8442,0.1896,0.0,0.0,0.0,0.4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us167.bmp,10.4544,3.1697,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4609,6.6132,0.3117,0.0,0.0,0.0,0.5607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us168.bmp,7.2245,2.81,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4221,6.0343,0.2701,0.0,0.0,0.0,0.8758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us169.bmp,9.9109,2.3205,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7297,8.6515,0.2795,0.0,0.0,0.0,0.5795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us170.bmp,8.8498,2.0435,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686,8.2213,0.3588,0.0,0.0,0.0,0.5757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us171.bmp,0.9717,3.8655,0.0,0.0,0.0,0.384,0.0882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,1.4941,3.8694,0.2145,0.0,0.0,0.5974,0.6803,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us172.bmp,0.7697,3.7319,0.0771,0.0,0.0,0.6418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764,1.7396,3.5783,0.1235,0.0,0.0,0.5072,0.6944,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us173.bmp,0.9256,3.5609,0.0831,0.0,0.0,0.2838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356,2.5487,3.981,0.1504,0.0,0.0,0.4032,0.6587,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us174.bmp,1.1945,3.3431,0.1118,0.0,0.0,0.2848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1743,2.8173,4.0687,0.1891,0.0,0.0,0.2677,0.8308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us175.bmp,0.8656,3.3126,0.1007,0.0,0.0,0.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3183,2.5319,4.5608,0.1387,0.0,0.0,0.3641,0.6519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us176.bmp,6.2269,3.5761,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773,3.8355,1.1029,0.0,0.0,0.0,0.7835,0.0709,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us177.bmp,6.3455,4.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1341,3.4716,1.2259,0.0,0.0,0.0,0.6376,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us178.bmp,6.1585,3.4436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,3.5443,1.7331,0.0,0.0,0.0,0.7321,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us179.bmp,6.7416,3.7185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2443,3.3932,1.7582,0.0,0.0,0.0,0.8974,0.0,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us180.bmp,5.583,3.2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166,3.5657,1.7576,0.0,0.0,0.0,1.1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
malignant/us181.bmp,3.2276,4.3703,0.0,0.0,0.0,0.3799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1004,12.2889,0.792,0.0,0.0,0.0,0.4558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
